target	name	probe count	reads hit	reads tested	total size	strains
12487	Insecta_Orthoptera_Gryllidae	182	452	662377	672177	49
12488	Insecta_Orthoptera_Gryllidae_Acheta	0	0	27499	27899	2
12489	Insecta_Orthoptera_Gryllidae_Acheta_domesticus	1046	16285	27499	27899	2
12490	Insecta_Orthoptera_Gryllidae_Loxoblemmus	68	0	46733	47333	3
12491	Insecta_Orthoptera_Gryllidae_Loxoblemmus_doenitzi	1904	30602	30618	31018	2
12492	Insecta_Orthoptera_Gryllidae_Loxoblemmus_equestris	2098	16115	16115	16315	1
12493	Insecta_Orthoptera_Gryllidae_Myrmecophilus	0	0	15124	15324	1
12494	Insecta_Orthoptera_Gryllidae_Myrmecophilus_manni	2294	15124	15124	15324	1
12495	Insecta_Orthoptera_Gryllidae_Oecanthus	1306	4729	31361	31761	2
12496	Insecta_Orthoptera_Gryllidae_Oecanthus_rufescens	515	12486	15418	15618	1
12497	Insecta_Orthoptera_Gryllidae_Oecanthus_sinensis	589	13727	15943	16143	1
12498	Insecta_Orthoptera_Gryllidae_Teleogryllus	1783	25599	495251	502851	38
12499	Insecta_Orthoptera_Gryllidae_Teleogryllus_commodus	1592	445674	448831	455831	35
12500	Insecta_Orthoptera_Gryllidae_Teleogryllus_emma	340	14520	30959	31359	2
12501	Insecta_Orthoptera_Gryllidae_Teleogryllus_oceanicus	365	8065	15461	15661	1
12502	Insecta_Orthoptera_Gryllidae_Trigonidium	0	0	15564	15764	1
12503	Insecta_Orthoptera_Gryllidae_Trigonidium_sjostedti	1958	15564	15564	15764	1
12504	Insecta_Orthoptera_Gryllidae_Truljalia	0	0	14921	15121	1
12505	Insecta_Orthoptera_Gryllidae_Truljalia_hibinonis	2034	14921	14921	15121	1
12506	Insecta_Orthoptera_Gryllidae_Velarifictorus	0	0	15924	16124	1
12507	Insecta_Orthoptera_Gryllidae_Velarifictorus_hemelytrus	2124	15924	15924	16124	1
12508	Insecta_Orthoptera_Gryllotalpidae	0	0	45962	46562	3
12509	Insecta_Orthoptera_Gryllotalpidae_Gryllotalpa	263	0	45962	46562	3
12510	Insecta_Orthoptera_Gryllotalpidae_Gryllotalpa_orientalis	2084	15322	15322	15522	1
12511	Insecta_Orthoptera_Gryllotalpidae_Gryllotalpa_pluvialis	1979	15326	15326	15526	1
12512	Insecta_Orthoptera_Gryllotalpidae_Gryllotalpa_unispina	2094	15314	15314	15514	1
12513	Insecta_Orthoptera_Lentulidae	0	0	15745	15945	1
12514	Insecta_Orthoptera_Lentulidae_Lentula	0	0	15745	15945	1
12515	Insecta_Orthoptera_Lentulidae_Lentula_callani	1076	8734	15745	15945	1
12516	Insecta_Orthoptera_Ommexechidae	0	0	15337	15537	1
12517	Insecta_Orthoptera_Ommexechidae_Ommexecha	0	0	15337	15537	1
12518	Insecta_Orthoptera_Ommexechidae_Ommexecha_virens	1784	15337	15337	15537	1
12519	Insecta_Orthoptera_Pamphagidae	2117	10034	139158	140958	9
12520	Insecta_Orthoptera_Pamphagidae_Asiotmethis	669	2297	30931	31331	2
12521	Insecta_Orthoptera_Pamphagidae_Asiotmethis_jubatus	803	14188	15470	15670	1
12522	Insecta_Orthoptera_Pamphagidae_Asiotmethis_zacharjini	838	14036	15461	15661	1
12523	Insecta_Orthoptera_Pamphagidae_Filchnerella	121	1699	30917	31317	2
12524	Insecta_Orthoptera_Pamphagidae_Filchnerella_beicki	871	14474	15459	15659	1
12525	Insecta_Orthoptera_Pamphagidae_Filchnerella_helanshanensis	338	10081	15458	15658	1
12526	Insecta_Orthoptera_Pamphagidae_Humphaplotropis	0	0	15460	15660	1
12527	Insecta_Orthoptera_Pamphagidae_Humphaplotropis_culaishanensis	1557	15392	15460	15660	1
12528	Insecta_Orthoptera_Pamphagidae_Prionotropis	0	0	15452	15652	1
12529	Insecta_Orthoptera_Pamphagidae_Prionotropis_hystrix	1848	15452	15452	15652	1
12530	Insecta_Orthoptera_Pamphagidae_Pseudotmethis	0	0	15462	15662	1
12531	Insecta_Orthoptera_Pamphagidae_Pseudotmethis_rubimarginis	467	11281	15462	15662	1
12532	Insecta_Orthoptera_Pamphagidae_Sinotmethis	0	0	15463	15663	1
12533	Insecta_Orthoptera_Pamphagidae_Sinotmethis_brachypterus	1126	14944	15463	15663	1
12534	Insecta_Orthoptera_Pamphagidae_Thrinchus	0	0	15473	15673	1
12535	Insecta_Orthoptera_Pamphagidae_Thrinchus_schrenkii	1606	15280	15473	15673	1
12536	Insecta_Orthoptera_Pneumoridae	0	0	32121	32521	2
12537	Insecta_Orthoptera_Pneumoridae_Physemacris	0	0	16805	17005	1
12538	Insecta_Orthoptera_Pneumoridae_Physemacris_variolosa	2202	16805	16805	17005	1
12539	Insecta_Orthoptera_Pneumoridae_Tanaocerus	0	0	15316	15516	1
12540	Insecta_Orthoptera_Pneumoridae_Tanaocerus_koebelei	1581	11421	15316	15516	1
12541	Insecta_Orthoptera_Prophalangopsidae	1	0	32336	32736	2
12542	Insecta_Orthoptera_Prophalangopsidae_Cyphoderris	0	0	16391	16591	1
12543	Insecta_Orthoptera_Prophalangopsidae_Cyphoderris_monstrosa	898	6317	16391	16591	1
12544	Insecta_Orthoptera_Prophalangopsidae_Tarragoilus	0	0	15945	16145	1
12545	Insecta_Orthoptera_Prophalangopsidae_Tarragoilus_diuturnus	2366	15945	15945	16145	1
12546	Insecta_Orthoptera_Proscopiidae	0	0	15016	15216	1
12547	Insecta_Orthoptera_Proscopiidae_Proscopia	498	3736	15016	15216	1
12548	Insecta_Orthoptera_Pyrgacrididae	0	0	15419	15619	1
12549	Insecta_Orthoptera_Pyrgacrididae_Pyrgacris	0	0	15419	15619	1
12550	Insecta_Orthoptera_Pyrgacrididae_Pyrgacris_descampsi	1644	12302	15419	15619	1
12551	Insecta_Orthoptera_Pyrgomorphidae	14	0	62146	62946	4
12552	Insecta_Orthoptera_Pyrgomorphidae_Atractomorpha	0	0	15359	15559	1
12553	Insecta_Orthoptera_Pyrgomorphidae_Atractomorpha_sinensis	2090	15359	15359	15559	1
12554	Insecta_Orthoptera_Pyrgomorphidae_Mekongiana	0	0	15368	15568	1
12555	Insecta_Orthoptera_Pyrgomorphidae_Mekongiana_xiangchengensis	2133	15308	15368	15568	1
12556	Insecta_Orthoptera_Pyrgomorphidae_Mekongiella	804	509	31419	31819	2
12557	Insecta_Orthoptera_Pyrgomorphidae_Mekongiella_kingdoni	1387	15481	15733	15933	1
12558	Insecta_Orthoptera_Pyrgomorphidae_Mekongiella_xizangensis	1368	15327	15686	15886	1
12559	Insecta_Orthoptera_Rhaphidophoridae	19	0	46868	47468	3
12560	Insecta_Orthoptera_Rhaphidophoridae_Diestramima	1639	15105	16147	16347	1
12561	Insecta_Orthoptera_Rhaphidophoridae_Diestrammena	0	0	15110	15310	1
12562	Insecta_Orthoptera_Rhaphidophoridae_Diestrammena_asynamora	1756	15110	15110	15310	1
12563	Insecta_Orthoptera_Rhaphidophoridae_Troglophilus	0	0	15611	15811	1
12564	Insecta_Orthoptera_Rhaphidophoridae_Troglophilus_neglectus	1964	15611	15611	15811	1
12565	Insecta_Orthoptera_Ripipterygidae	0	0	15108	15308	1
12566	Insecta_Orthoptera_Ripipterygidae_Mirhipipteryx	0	0	15108	15308	1
12567	Insecta_Orthoptera_Ripipterygidae_Mirhipipteryx_andensis	1791	11865	15108	15308	1
12568	Insecta_Orthoptera_Romaleidae	0	0	15524	15724	1
12569	Insecta_Orthoptera_Romaleidae_Xyleus	0	0	15524	15724	1
12570	Insecta_Orthoptera_Romaleidae_Xyleus_modestus	1614	13455	15524	15724	1
12571	Insecta_Orthoptera_Schizodactylidae	0	0	15492	15692	1
12572	Insecta_Orthoptera_Schizodactylidae_Comicus	0	0	15492	15692	1
12573	Insecta_Orthoptera_Schizodactylidae_Comicus_campestris	2081	15492	15492	15692	1
12574	Insecta_Orthoptera_Stenopelmatidae	0	0	15568	15768	1
12575	Insecta_Orthoptera_Stenopelmatidae_Stenopelmatus	0	0	15568	15768	1
12576	Insecta_Orthoptera_Stenopelmatidae_Stenopelmatus_fuscus	2107	15568	15568	15768	1
12577	Insecta_Orthoptera_Tetrigidae	1354	5181	145078	147078	10
12578	Insecta_Orthoptera_Tetrigidae_Alulatettix	0	0	14905	15105	1
12579	Insecta_Orthoptera_Tetrigidae_Alulatettix_yunnanensis	908	14198	14905	15105	1
12580	Insecta_Orthoptera_Tetrigidae_Bolivaritettix	711	213	29415	29815	2
12581	Insecta_Orthoptera_Tetrigidae_Bolivaritettix_sikkinensis	1373	14602	14709	14909	1
12582	Insecta_Orthoptera_Tetrigidae_Bolivaritettix_yuanbaoshanensis	1416	14600	14706	14906	1
12583	Insecta_Orthoptera_Tetrigidae_Coptotettix	0	0	14296	14496	1
12584	Insecta_Orthoptera_Tetrigidae_Coptotettix_longjiangensis	1917	14296	14296	14496	1
12585	Insecta_Orthoptera_Tetrigidae_Formosatettix	0	0	14981	15181	1
12586	Insecta_Orthoptera_Tetrigidae_Formosatettix_qinlingensis	1103	14720	14981	15181	1
12587	Insecta_Orthoptera_Tetrigidae_Tetrix	0	0	42763	43363	3
12588	Insecta_Orthoptera_Tetrigidae_Tetrix_japonica	846	39555	42763	43363	3
12589	Insecta_Orthoptera_Tetrigidae_Thoradonta	0	0	14339	14539	1
12590	Insecta_Orthoptera_Tetrigidae_Thoradonta_obtusilobata	2132	14339	14339	14539	1
12591	Insecta_Orthoptera_Tetrigidae_Trachytettix	0	0	14379	14579	1
12592	Insecta_Orthoptera_Tetrigidae_Trachytettix_bufo	645	4900	14379	14579	1
12593	Insecta_Orthoptera_Tettigoniidae	1838	5481	784078	793878	49
12594	Insecta_Orthoptera_Tettigoniidae_Anabrus	0	0	15567	15767	1
12595	Insecta_Orthoptera_Tettigoniidae_Anabrus_simplex	2130	15567	15567	15767	1
12596	Insecta_Orthoptera_Tettigoniidae_Atlanticus	2339	16589	16589	16789	1
12597	Insecta_Orthoptera_Tettigoniidae_Conanalus	0	0	15621	15821	1
12598	Insecta_Orthoptera_Tettigoniidae_Conanalus_pieli	1931	15304	15621	15821	1
12599	Insecta_Orthoptera_Tettigoniidae_Conocephalus	35	284	62897	63697	4
12600	Insecta_Orthoptera_Tettigoniidae_Conocephalus_differentus	2059	15839	15839	16039	1
12601	Insecta_Orthoptera_Tettigoniidae_Conocephalus_maculatus	1476	29149	31405	31805	2
12602	Insecta_Orthoptera_Tettigoniidae_Conocephalus_melaenus	2141	15653	15653	15853	1
12603	Insecta_Orthoptera_Tettigoniidae_Decma	0	0	15923	16123	1
12604	Insecta_Orthoptera_Tettigoniidae_Decma_fissa	1828	15923	15923	16123	1
12605	Insecta_Orthoptera_Tettigoniidae_Deflorita	2296	16045	16632	16832	1
12606	Insecta_Orthoptera_Tettigoniidae_Deracantha	0	0	15451	15651	1
12607	Insecta_Orthoptera_Tettigoniidae_Deracantha_onos	1943	14513	15451	15651	1
12608	Insecta_Orthoptera_Tettigoniidae_Ducetia	0	0	32159	32559	2
12609	Insecta_Orthoptera_Tettigoniidae_Ducetia_japonica	763	30586	32159	32559	2
12610	Insecta_Orthoptera_Tettigoniidae_Elimaea	0	0	15632	15832	1
12611	Insecta_Orthoptera_Tettigoniidae_Elimaea_cheni	2005	15632	15632	15832	1
12612	Insecta_Orthoptera_Tettigoniidae_Gampsocleis	0	0	15730	15930	1
12613	Insecta_Orthoptera_Tettigoniidae_Gampsocleis_gratiosa	2239	15717	15730	15930	1
12614	Insecta_Orthoptera_Tettigoniidae_Hexacentrus	148	0	31474	31874	2
12615	Insecta_Orthoptera_Tettigoniidae_Hexacentrus_japonicus	2138	15921	15921	16121	1
12616	Insecta_Orthoptera_Tettigoniidae_Hexacentrus_unicolor	2133	15553	15553	15753	1
12617	Insecta_Orthoptera_Tettigoniidae_Holochlora	0	0	15700	15900	1
12618	Insecta_Orthoptera_Tettigoniidae_Holochlora_fruhstorferi	2041	14221	15700	15900	1
12619	Insecta_Orthoptera_Tettigoniidae_Kuwayamaea	1023	2314	31714	32114	2
12620	Insecta_Orthoptera_Tettigoniidae_Kuwayamaea_brachyptera	1120	14964	16038	16238	1
12621	Insecta_Orthoptera_Tettigoniidae_Kuwayamaea_chinensis	1100	14436	15676	15876	1
12622	Insecta_Orthoptera_Tettigoniidae_Lipotactes	0	0	15750	15950	1
12623	Insecta_Orthoptera_Tettigoniidae_Lipotactes_tripyrga	2260	15750	15750	15950	1
12624	Insecta_Orthoptera_Tettigoniidae_Mecopoda	133	9	30250	30650	2
12625	Insecta_Orthoptera_Tettigoniidae_Mecopoda_elongata	1870	14891	15085	15285	1
12626	Insecta_Orthoptera_Tettigoniidae_Mecopoda_niponensis	1945	15163	15165	15365	1
12627	Insecta_Orthoptera_Tettigoniidae_Metrioptera	31	0	31716	32116	2
12628	Insecta_Orthoptera_Tettigoniidae_Metrioptera_bonneti	2136	16057	16057	16257	1
12629	Insecta_Orthoptera_Tettigoniidae_Metrioptera_ussuriana	2116	15659	15659	15859	1
12630	Insecta_Orthoptera_Tettigoniidae_Orophyllus	0	0	33284	33684	2
12631	Insecta_Orthoptera_Tettigoniidae_Orophyllus_montanus	394	27271	33284	33684	2
12632	Insecta_Orthoptera_Tettigoniidae_Phaneroptera	24	0	34689	35089	2
12633	Insecta_Orthoptera_Tettigoniidae_Phaneroptera_gracilis	2215	18056	18056	18256	1
12634	Insecta_Orthoptera_Tettigoniidae_Phaneroptera_nigroantennata	2191	16633	16633	16833	1
12635	Insecta_Orthoptera_Tettigoniidae_Phyllomimus	3178	16073	47400	48000	3
12636	Insecta_Orthoptera_Tettigoniidae_Phyllomimus_detersus	1186	15455	15808	16008	1
12637	Insecta_Orthoptera_Tettigoniidae_Phyllomimus_sinicus	1177	15158	15493	15693	1
12638	Insecta_Orthoptera_Tettigoniidae_Pseudocosmetura	0	0	15845	16045	1
12639	Insecta_Orthoptera_Tettigoniidae_Pseudocosmetura_anjiensis	1591	11817	15845	16045	1
12640	Insecta_Orthoptera_Tettigoniidae_Pseudokuzicus	0	0	15878	16078	1
12641	Insecta_Orthoptera_Tettigoniidae_Pseudokuzicus_pieli	1956	15878	15878	16078	1
12642	Insecta_Orthoptera_Tettigoniidae_Pseudophyllus	0	0	16028	16228	1
12643	Insecta_Orthoptera_Tettigoniidae_Pseudophyllus_titan	2213	16028	16028	16228	1
12644	Insecta_Orthoptera_Tettigoniidae_Pseudorhynchus	76	0	31523	31923	2
12645	Insecta_Orthoptera_Tettigoniidae_Pseudorhynchus_acuminatus	2101	15857	15857	16057	1
12646	Insecta_Orthoptera_Tettigoniidae_Pseudorhynchus_crassiceps	2116	15666	15666	15866	1
12647	Insecta_Orthoptera_Tettigoniidae_Ruidocollaris	0	0	16225	16425	1
12648	Insecta_Orthoptera_Tettigoniidae_Ruidocollaris_obscura	2171	16225	16225	16425	1
12649	Insecta_Orthoptera_Tettigoniidae_Ruspolia	2051	15190	46286	46886	3
12650	Insecta_Orthoptera_Tettigoniidae_Ruspolia_dubia	1895	14764	14772	14972	1
12651	Insecta_Orthoptera_Tettigoniidae_Ruspolia_lineosa	2130	15911	15911	16111	1
12652	Insecta_Orthoptera_Tettigoniidae_Sinochlora	627	270	52796	53396	3
12653	Insecta_Orthoptera_Tettigoniidae_Sinochlora_longifissa	2074	17853	17934	18134	1
12654	Insecta_Orthoptera_Tettigoniidae_Sinochlora_retrolateralis	1932	16875	17010	17210	1
12655	Insecta_Orthoptera_Tettigoniidae_Sinochlora_szechwanensis	1904	17798	17852	18052	1
12656	Insecta_Orthoptera_Tettigoniidae_Tegra	0	0	16177	16377	1
12657	Insecta_Orthoptera_Tettigoniidae_Tegra_novaehollandiae	2217	16137	16177	16377	1
12658	Insecta_Orthoptera_Tettigoniidae_Tettigonia	0	0	16025	16225	1
12659	Insecta_Orthoptera_Tettigoniidae_Tettigonia_chinensis	2110	15364	16025	16225	1
12660	Insecta_Orthoptera_Tettigoniidae_Uvarovites	0	0	15757	15957	1
12661	Insecta_Orthoptera_Tettigoniidae_Uvarovites_inflatus	2271	15757	15757	15957	1
12662	Insecta_Orthoptera_Tettigoniidae_Xizicus	32	0	31914	32314	2
12663	Insecta_Orthoptera_Tettigoniidae_Xizicus_fascipes	2133	15772	15967	16167	1
12664	Insecta_Orthoptera_Tettigoniidae_Xizicus_howardi	2039	15947	15947	16147	1
12665	Insecta_Orthoptera_Tettigoniidae_Zichya	0	0	15446	15646	1
12666	Insecta_Orthoptera_Tettigoniidae_Zichya_baranovi	2054	15446	15446	15646	1
12667	Insecta_Orthoptera_Thericleidae	0	0	14882	15082	1
12668	Insecta_Orthoptera_Thericleidae_Pseudothericles	0	0	14882	15082	1
12669	Insecta_Orthoptera_Thericleidae_Pseudothericles_compressifrons	1072	7680	14882	15082	1
12670	Insecta_Orthoptera_Tridactylidae	0	0	30419	30819	2
12671	Insecta_Orthoptera_Tridactylidae_Ellipes	0	0	15252	15452	1
12672	Insecta_Orthoptera_Tridactylidae_Ellipes_minuta	2307	14968	15252	15452	1
12673	Insecta_Orthoptera_Tridactylidae_Tridactylus	2220	15167	15167	15367	1
12674	Insecta_Orthoptera_Trigonopterygidae	0	0	16533	16733	1
12675	Insecta_Orthoptera_Trigonopterygidae_Trigonopteryx	0	0	16533	16733	1
12676	Insecta_Orthoptera_Trigonopterygidae_Trigonopteryx_hopei	1404	10885	16533	16733	1
12677	Insecta_Orthoptera_Tristiridae	0	0	16295	16495	1
12678	Insecta_Orthoptera_Tristiridae_Tristira	0	0	16295	16495	1
12679	Insecta_Orthoptera_Tristiridae_Tristira_magellanica	511	4624	16295	16495	1
12680	Insecta_Phthiraptera	0	0	81739	82939	6
12681	Insecta_Phthiraptera_Boopidae	0	0	14471	14671	1
12682	Insecta_Phthiraptera_Boopidae_Heterodoxus	0	0	14471	14671	1
12683	Insecta_Phthiraptera_Boopidae_Heterodoxus_macropus	2014	14471	14471	14671	1
12684	Insecta_Phthiraptera_Philopteridae	23	936	67268	68268	5
12685	Insecta_Phthiraptera_Philopteridae_Anaticola	0	0	7919	8119	1
12686	Insecta_Phthiraptera_Philopteridae_Anaticola_crassicornis	1223	7919	7919	8119	1
12687	Insecta_Phthiraptera_Philopteridae_Bothriometopus	0	0	15365	15565	1
12688	Insecta_Phthiraptera_Philopteridae_Bothriometopus_macrocnemis	2403	15365	15365	15565	1
12689	Insecta_Phthiraptera_Philopteridae_Campanulotes	0	0	14605	14805	1
12690	Insecta_Phthiraptera_Philopteridae_Campanulotes_bidentatus	2183	14605	14605	14805	1
12691	Insecta_Phthiraptera_Philopteridae_Coloceras	851	5602	14670	14870	1
12692	Insecta_Phthiraptera_Philopteridae_Ibidoecus	0	0	14709	14909	1
12693	Insecta_Phthiraptera_Philopteridae_Ibidoecus_bisignatus	2161	14709	14709	14909	1
12694	Insecta_Plecoptera	555	3659	250831	254031	16
12695	Insecta_Plecoptera_Capniidae	329	1185	46198	46798	3
12696	Insecta_Plecoptera_Capniidae_Apteroperla	0	0	15365	15565	1
12697	Insecta_Plecoptera_Capniidae_Apteroperla_tikumana	1953	15067	15365	15565	1
12698	Insecta_Plecoptera_Capniidae_Capnia	0	0	16111	16311	1
12699	Insecta_Plecoptera_Capniidae_Capnia_zijinshana	1883	15607	16111	16311	1
12700	Insecta_Plecoptera_Capniidae_Mesocapnia	0	0	14722	14922	1
12701	Insecta_Plecoptera_Capniidae_Mesocapnia_arizonensis	1807	13996	14722	14922	1
12702	Insecta_Plecoptera_Chloroperlidae	0	0	15952	16152	1
12703	Insecta_Plecoptera_Chloroperlidae_Sweltsa	0	0	15952	16152	1
12704	Insecta_Plecoptera_Chloroperlidae_Sweltsa_longistyla	2029	14468	15952	16152	1
12705	Insecta_Plecoptera_Gripopterygidae	0	0	16186	16386	1
12706	Insecta_Plecoptera_Gripopterygidae_Zelandoperla	0	0	16186	16386	1
12707	Insecta_Plecoptera_Gripopterygidae_Zelandoperla_fenestrata	2256	15884	16186	16386	1
12708	Insecta_Plecoptera_Nemouridae	0	0	16403	16603	1
12709	Insecta_Plecoptera_Nemouridae_Nemoura	0	0	16403	16603	1
12710	Insecta_Plecoptera_Nemouridae_Nemoura_nankinensis	2115	16403	16403	16603	1
12711	Insecta_Plecoptera_Peltoperlidae	0	0	15434	15634	1
12712	Insecta_Plecoptera_Peltoperlidae_Cryptoperla	2110	15396	15434	15634	1
12713	Insecta_Plecoptera_Perlidae	10	0	78320	79320	5
12714	Insecta_Plecoptera_Perlidae_Acroneuria	0	0	15605	15805	1
12715	Insecta_Plecoptera_Perlidae_Acroneuria_hainana	2421	15605	15605	15805	1
12716	Insecta_Plecoptera_Perlidae_Dinocras	0	0	15467	15667	1
12717	Insecta_Plecoptera_Perlidae_Dinocras_cephalotes	2360	15467	15467	15667	1
12718	Insecta_Plecoptera_Perlidae_Kamimuria	1508	12583	31724	32124	2
12719	Insecta_Plecoptera_Perlidae_Kamimuria_chungnanshana	697	9528	15744	15944	1
12720	Insecta_Plecoptera_Perlidae_Kamimuria_wangi	698	9400	15980	16180	1
12721	Insecta_Plecoptera_Perlidae_Togoperla	2375	15524	15524	15724	1
12722	Insecta_Plecoptera_Pteronarcyidae	16	7	31191	31591	2
12723	Insecta_Plecoptera_Pteronarcyidae_Pteronarcella	0	0	15386	15586	1
12724	Insecta_Plecoptera_Pteronarcyidae_Pteronarcella_badia	2189	15361	15386	15586	1
12725	Insecta_Plecoptera_Pteronarcyidae_Pteronarcys	0	0	15805	16005	1
12726	Insecta_Plecoptera_Pteronarcyidae_Pteronarcys_princeps	1821	14248	15805	16005	1
12727	Insecta_Plecoptera_Styloperlidae	0	0	31147	31547	2
12728	Insecta_Plecoptera_Styloperlidae_Styloperla	2077	15071	31147	31547	2
12729	Insecta_Plecoptera_Styloperlidae_Styloperla_spinicercia	1943	15691	15930	16130	1
12730	Insecta_Psocoptera	39	890	248402	251802	17
12731	Insecta_Psocoptera_Amphientomidae	0	0	14705	14905	1
12732	Insecta_Psocoptera_Amphientomidae_Stimulopalpus	0	0	14705	14905	1
12733	Insecta_Psocoptera_Amphientomidae_Stimulopalpus_japonicus	1988	14705	14705	14905	1
12734	Insecta_Psocoptera_Archipsocidae	0	0	15150	15350	1
12735	Insecta_Psocoptera_Archipsocidae_Archipsocus	0	0	15150	15350	1
12736	Insecta_Psocoptera_Archipsocidae_Archipsocus_nomas	2122	15051	15150	15350	1
12737	Insecta_Psocoptera_Lachesillidae	0	0	16037	16237	1
12738	Insecta_Psocoptera_Lachesillidae_Lachesilla	0	0	16037	16237	1
12739	Insecta_Psocoptera_Lachesillidae_Lachesilla_anna	2153	16021	16037	16237	1
12740	Insecta_Psocoptera_Lepidopsocidae	1885	16558	16725	16925	1
12741	Insecta_Psocoptera_Liposcelidae	0	0	73641	74841	6
12742	Insecta_Psocoptera_Liposcelidae_Liposcelis	2	0	73641	74841	6
12743	Insecta_Psocoptera_Liposcelidae_Liposcelis_decolor	2082	14206	14206	14406	1
12744	Insecta_Psocoptera_Liposcelidae_Liposcelis_entomophila	269	9077	23876	24276	2
12745	Insecta_Psocoptera_Liposcelidae_Liposcelis_keleri	2022	14135	14135	14335	1
12746	Insecta_Psocoptera_Liposcelidae_Liposcelis_paeta	282	7389	21424	21824	2
12747	Insecta_Psocoptera_Prionoglarididae	1	0	48831	49431	3
12748	Insecta_Psocoptera_Prionoglarididae_Neotrogla	1376	10931	16695	16895	1
12749	Insecta_Psocoptera_Prionoglarididae_Prionoglaris	0	0	15486	15686	1
12750	Insecta_Psocoptera_Prionoglarididae_Prionoglaris_stygia	1310	9569	15486	15686	1
12751	Insecta_Psocoptera_Prionoglarididae_Speleketor	0	0	16650	16850	1
12752	Insecta_Psocoptera_Prionoglarididae_Speleketor_irwini	1372	9427	16650	16850	1
12753	Insecta_Psocoptera_Psocidae	58	51	45000	45600	3
12754	Insecta_Psocoptera_Psocidae_Amphigerontia	0	0	15367	15567	1
12755	Insecta_Psocoptera_Psocidae_Amphigerontia_montivaga	2153	15367	15367	15567	1
12756	Insecta_Psocoptera_Psocidae_Longivalvus	0	0	14243	14443	1
12757	Insecta_Psocoptera_Psocidae_Longivalvus_hyalospilus	1763	13853	14243	14443	1
12758	Insecta_Psocoptera_Psocidae_Psococerastis	0	0	15390	15590	1
12759	Insecta_Psocoptera_Psocidae_Psococerastis_albimaculata	2026	15368	15390	15590	1
12760	Insecta_Psocoptera_Psyllipsocidae	0	0	18313	18513	1
12761	Insecta_Psocoptera_Psyllipsocidae_Dorypteryx	0	0	18313	18513	1
12762	Insecta_Psocoptera_Psyllipsocidae_Dorypteryx_domestica	1138	7999	18313	18513	1
12763	Insecta_Raphidioptera	10	0	56812	57612	4
12764	Insecta_Raphidioptera_Inocelliidae	65	0	28139	28539	2
12765	Insecta_Raphidioptera_Inocelliidae_Inocellia	0	0	14090	14290	1
12766	Insecta_Raphidioptera_Inocelliidae_Inocellia_fujiana	1318	14090	14090	14290	1
12767	Insecta_Raphidioptera_Inocelliidae_Negha	0	0	14049	14249	1
12768	Insecta_Raphidioptera_Inocelliidae_Negha_inflata	1327	14015	14049	14249	1
12769	Insecta_Raphidioptera_Raphidiidae	27	282	28673	29073	2
12770	Insecta_Raphidioptera_Raphidiidae_Mongoloraphidia	0	0	15807	16007	1
12771	Insecta_Raphidioptera_Raphidiidae_Mongoloraphidia_harmandi	1578	15807	15807	16007	1
12772	Insecta_Raphidioptera_Raphidiidae_Xanthostigma	0	0	12866	13066	1
12773	Insecta_Raphidioptera_Raphidiidae_Xanthostigma_gobicola	1396	12297	12866	13066	1
12774	Insecta_Siphonaptera	22	20	33418	33818	2
12775	Insecta_Siphonaptera_Ceratophyllidae	0	0	16832	17032	1
12776	Insecta_Siphonaptera_Ceratophyllidae_Jellisonia	0	0	16832	17032	1
12777	Insecta_Siphonaptera_Ceratophyllidae_Jellisonia_amadoi	1662	14490	16832	17032	1
12778	Insecta_Siphonaptera_Vermipsyllidae	0	0	16586	16786	1
12779	Insecta_Siphonaptera_Vermipsyllidae_Dorcadia	0	0	16586	16786	1
12780	Insecta_Siphonaptera_Vermipsyllidae_Dorcadia_ioffi	1618	15717	16586	16786	1
12781	Insecta_Strepsiptera	0	0	42706	43306	3
12782	Insecta_Strepsiptera_Mengenillidae	0	0	28386	28786	2
12783	Insecta_Strepsiptera_Mengenillidae_Mengenilla	24	0	28386	28786	2
12784	Insecta_Strepsiptera_Mengenillidae_Mengenilla_australiensis	1251	12924	13222	13422	1
12785	Insecta_Strepsiptera_Mengenillidae_Mengenilla_moldrzyki	1718	15164	15164	15364	1
12786	Insecta_Strepsiptera_Xenidae	0	0	14320	14520	1
12787	Insecta_Strepsiptera_Xenidae_Xenos	0	0	14320	14520	1
12788	Insecta_Strepsiptera_Xenidae_Xenos_vesparum	1935	14320	14320	14520	1
12789	Insecta_Thysanoptera	0	0	103250	104650	7
12790	Insecta_Thysanoptera_Phlaeothripidae	0	0	14417	14617	1
12791	Insecta_Thysanoptera_Phlaeothripidae_Haplothrips	0	0	14417	14617	1
12792	Insecta_Thysanoptera_Phlaeothripidae_Haplothrips_aculeatus	1649	14417	14417	14617	1
12793	Insecta_Thysanoptera_Thripidae	45	1589	88833	90033	6
12794	Insecta_Thysanoptera_Thripidae_Anaphothrips	0	0	14691	14891	1
12795	Insecta_Thysanoptera_Thripidae_Anaphothrips_obscurus	1970	14691	14691	14891	1
12796	Insecta_Thysanoptera_Thripidae_Frankliniella	10	0	29706	30106	2
12797	Insecta_Thysanoptera_Thripidae_Frankliniella_intonsa	2075	15016	15016	15216	1
12798	Insecta_Thysanoptera_Thripidae_Frankliniella_occidentalis	1979	14690	14690	14890	1
12799	Insecta_Thysanoptera_Thripidae_Scirtothrips	0	0	29228	29628	2
