target	name	probe count	reads hit	reads tested	total size	strains
8785	Insecta_Blattodea_Termitidae_Acanthotermes	0	0	15032	15232	1
8786	Insecta_Blattodea_Termitidae_Acanthotermes_acanthothorax	1511	15032	15032	15232	1
8787	Insecta_Blattodea_Termitidae_Acholotermes	0	0	14751	14951	1
8788	Insecta_Blattodea_Termitidae_Acholotermes_chirotus	1376	14691	14751	14951	1
8789	Insecta_Blattodea_Termitidae_Aciculitermes	1168	13729	44186	44786	3
8790	Insecta_Blattodea_Termitidae_Aciculitermes_aciculatus	1243	14751	14751	14951	1
8791	Insecta_Blattodea_Termitidae_Aciculitermes_maymyoensis	1196	14600	14751	14951	1
8792	Insecta_Blattodea_Termitidae_Acidnotermes	0	0	14714	14914	1
8793	Insecta_Blattodea_Termitidae_Acidnotermes_praus	1207	14483	14714	14914	1
8794	Insecta_Blattodea_Termitidae_Aderitotermes	95	12924	58992	59792	4
8795	Insecta_Blattodea_Termitidae_Aderitotermes_fossor	1279	14678	14751	14951	1
8796	Insecta_Blattodea_Termitidae_Agnathotermes	0	0	14751	14951	1
8797	Insecta_Blattodea_Termitidae_Agnathotermes_crassinasus	1107	14703	14751	14951	1
8798	Insecta_Blattodea_Termitidae_Allodontermes	0	0	14733	14933	1
8799	Insecta_Blattodea_Termitidae_Allodontermes_schultzei	1399	14733	14733	14933	1
8800	Insecta_Blattodea_Termitidae_Alyscotermes	715	27364	44140	44740	3
8801	Insecta_Blattodea_Termitidae_Alyscotermes_kilimandjaricus	960	14123	14736	14936	1
8802	Insecta_Blattodea_Termitidae_Amalotermes	0	0	30163	30563	2
8803	Insecta_Blattodea_Termitidae_Amalotermes_phaeocephalus	1246	29619	30163	30563	2
8804	Insecta_Blattodea_Termitidae_Amitermes	926	70160	162250	164450	11
8805	Insecta_Blattodea_Termitidae_Amitermes_capito	945	14448	14751	14951	1
8806	Insecta_Blattodea_Termitidae_Amitermes_dentatus	1003	40472	44253	44853	3
8807	Insecta_Blattodea_Termitidae_Amitermes_meridionalis	1065	14614	14751	14951	1
8808	Insecta_Blattodea_Termitidae_Anenteotermes	0	0	14751	14951	1
8809	Insecta_Blattodea_Termitidae_Anenteotermes_polyscolus	1374	14739	14751	14951	1
8810	Insecta_Blattodea_Termitidae_Anhangatermes	0	0	14751	14951	1
8811	Insecta_Blattodea_Termitidae_Anhangatermes_macarthuri	1303	14751	14751	14951	1
8812	Insecta_Blattodea_Termitidae_Anoplotermes	192	32858	191249	193849	13
8813	Insecta_Blattodea_Termitidae_Anoplotermes_janus	1220	25898	29330	29730	2
8814	Insecta_Blattodea_Termitidae_Anoplotermes_parvus	1407	14709	14715	14915	1
8815	Insecta_Blattodea_Termitidae_Aparatermes	26	3241	44067	44667	3
8816	Insecta_Blattodea_Termitidae_Aparatermes_cingulatus	1202	14385	14751	14951	1
8817	Insecta_Blattodea_Termitidae_Apicotermitinae	1391	14751	14751	14951	1
8818	Insecta_Blattodea_Termitidae_Apilitermes	0	0	14711	14911	1
8819	Insecta_Blattodea_Termitidae_Apilitermes_longiceps	1311	14711	14711	14911	1
8820	Insecta_Blattodea_Termitidae_Araujotermes	0	0	14751	14951	1
8821	Insecta_Blattodea_Termitidae_Araujotermes_parvellus	1155	14480	14751	14951	1
8822	Insecta_Blattodea_Termitidae_Astalotermes	83	12779	88320	89520	6
8823	Insecta_Blattodea_Termitidae_Astalotermes_murcus	1258	14751	14751	14951	1
8824	Insecta_Blattodea_Termitidae_Astalotermes_quietus	1445	29387	29411	29811	2
8825	Insecta_Blattodea_Termitidae_Astratotermes	712	16324	29397	29797	2
8826	Insecta_Blattodea_Termitidae_Ateuchotermes	48	6599	44851	45451	3
8827	Insecta_Blattodea_Termitidae_Ateuchotermes_retifaciens	1130	13092	14685	14885	1
8828	Insecta_Blattodea_Termitidae_Atlantitermes	11	0	29456	29856	2
8829	Insecta_Blattodea_Termitidae_Atlantitermes_oculatissimus	1012	14432	14705	14905	1
8830	Insecta_Blattodea_Termitidae_Atlantitermes_snyderi	1118	14508	14751	14951	1
8831	Insecta_Blattodea_Termitidae_Basidentitermes	0	0	15047	15247	1
8832	Insecta_Blattodea_Termitidae_Basidentitermes_aurivillii	1321	15047	15047	15247	1
8833	Insecta_Blattodea_Termitidae_Bulbitermes	1284	14976	73702	74702	5
8834	Insecta_Blattodea_Termitidae_Bulbitermes_laticephalus	289	23366	29449	29849	2
8835	Insecta_Blattodea_Termitidae_Bulbitermes_makhamensis	1071	14641	14751	14951	1
8836	Insecta_Blattodea_Termitidae_Bulbitermes_singaporiensis	1242	14650	14751	14951	1
8837	Insecta_Blattodea_Termitidae_Caetetermes	0	0	15017	15217	1
8838	Insecta_Blattodea_Termitidae_Caetetermes_taquarussu	1618	15017	15017	15217	1
8839	Insecta_Blattodea_Termitidae_Cavitermes	0	0	30460	30860	2
8840	Insecta_Blattodea_Termitidae_Cavitermes_tuberosus	1070	29638	30460	30860	2
8841	Insecta_Blattodea_Termitidae_Cephalotermes	0	0	29816	30216	2
8842	Insecta_Blattodea_Termitidae_Cephalotermes_rectangularis	382	26082	29816	30216	2
8843	Insecta_Blattodea_Termitidae_Coatitermes	1164	14682	29502	29902	2
8844	Insecta_Blattodea_Termitidae_Coatitermes_kartaboensis	1130	14586	14751	14951	1
8845	Insecta_Blattodea_Termitidae_Compositermes	0	0	14751	14951	1
8846	Insecta_Blattodea_Termitidae_Compositermes_vindai	1140	14550	14751	14951	1
8847	Insecta_Blattodea_Termitidae_Constrictotermes	17	50	29439	29839	2
8848	Insecta_Blattodea_Termitidae_Constrictotermes_cavifrons	1435	14656	14688	14888	1
8849	Insecta_Blattodea_Termitidae_Constrictotermes_cyphergaster	1394	14701	14751	14951	1
8850	Insecta_Blattodea_Termitidae_Cornitermes	1736	17883	46925	47525	3
8851	Insecta_Blattodea_Termitidae_Cornitermes_cumulans	1142	14664	14751	14951	1
8852	Insecta_Blattodea_Termitidae_Cornitermes_pugnax	853	14295	14751	14951	1
8853	Insecta_Blattodea_Termitidae_Crenetermes	0	0	14712	14912	1
8854	Insecta_Blattodea_Termitidae_Crenetermes_albotarsalis	1275	14691	14712	14912	1
8855	Insecta_Blattodea_Termitidae_Crepititermes	0	0	14751	14951	1
8856	Insecta_Blattodea_Termitidae_Crepititermes_verruculosus	1370	14718	14751	14951	1
8857	Insecta_Blattodea_Termitidae_Cubitermes	778	2834	90418	91618	6
8858	Insecta_Blattodea_Termitidae_Cubitermes_fulvus	934	14060	14751	14951	1
8859	Insecta_Blattodea_Termitidae_Cubitermes_fungifaber	1191	14802	15122	15322	1
8860	Insecta_Blattodea_Termitidae_Cubitermes_oblectatus	989	14313	14751	14951	1
8861	Insecta_Blattodea_Termitidae_Cubitermes_sulcifrons	1029	13087	14751	14951	1
8862	Insecta_Blattodea_Termitidae_Cubitermes_ugandensis	3	0	31043	31443	2
8863	Insecta_Blattodea_Termitidae_Cubitermes_ugandensis_cluster 1	1498	16292	16292	16492	1
8864	Insecta_Blattodea_Termitidae_Cubitermes_ugandensis_cluster 2	1124	14583	14751	14951	1
8865	Insecta_Blattodea_Termitidae_Cylindrotermes	0	0	14751	14951	1
8866	Insecta_Blattodea_Termitidae_Cylindrotermes_parvignathus	1159	14500	14751	14951	1
8867	Insecta_Blattodea_Termitidae_Cyrilliotermes	0	0	12970	13170	1
8868	Insecta_Blattodea_Termitidae_Cyrilliotermes_angulariceps	1126	12852	12970	13170	1
8869	Insecta_Blattodea_Termitidae_Dicuspiditermes	1151	13147	14750	14950	1
8870	Insecta_Blattodea_Termitidae_Dihoplotermes	1295	14708	14751	14951	1
8871	Insecta_Blattodea_Termitidae_Drepanotermes	1232	16089	16343	16543	1
8872	Insecta_Blattodea_Termitidae_Duplidentitermes	1470	14984	14999	15199	1
8873	Insecta_Blattodea_Termitidae_Embiratermes	6	0	45184	45784	3
8874	Insecta_Blattodea_Termitidae_Embiratermes_brevinasus	1194	14742	14751	14951	1
8875	Insecta_Blattodea_Termitidae_Embiratermes_neotenicus	1304	30097	30433	30833	2
8876	Insecta_Blattodea_Termitidae_Ephelotermes	29	16	29502	29902	2
8877	Insecta_Blattodea_Termitidae_Ephelotermes_melachoma	1076	14635	14751	14951	1
8878	Insecta_Blattodea_Termitidae_Ephelotermes_taylori	1145	14611	14751	14951	1
8879	Insecta_Blattodea_Termitidae_Euhamitermes	0	0	29430	29830	2
8880	Insecta_Blattodea_Termitidae_Euhamitermes_hamatus	1119	29430	29430	29830	2
8881	Insecta_Blattodea_Termitidae_Foraminitermes	0	0	14747	14947	1
8882	Insecta_Blattodea_Termitidae_Foraminitermes_rhinoceros	1501	14747	14747	14947	1
8883	Insecta_Blattodea_Termitidae_Furculitermes	322	854	59003	59803	4
8884	Insecta_Blattodea_Termitidae_Furculitermes_cubitalis	1235	14590	14750	14950	1
8885	Insecta_Blattodea_Termitidae_Furculitermes_longilabius	1036	12845	14751	14951	1
8886	Insecta_Blattodea_Termitidae_Furculitermes_soyeri	1209	12846	14751	14951	1
8887	Insecta_Blattodea_Termitidae_Furculitermes_winifredae	1211	14545	14751	14951	1
8888	Insecta_Blattodea_Termitidae_Globitermes	13	0	29502	29902	2
8889	Insecta_Blattodea_Termitidae_Globitermes_globosus	1208	14632	14751	14951	1
8890	Insecta_Blattodea_Termitidae_Globitermes_sulphureus	1280	14738	14751	14951	1
8891	Insecta_Blattodea_Termitidae_Havilanditermes	0	0	14751	14951	1
8892	Insecta_Blattodea_Termitidae_Havilanditermes_proatripennis	1252	14714	14751	14951	1
8893	Insecta_Blattodea_Termitidae_Hirtitermes	0	0	14751	14951	1
8894	Insecta_Blattodea_Termitidae_Hirtitermes_hirtiventris	1272	14751	14751	14951	1
8895	Insecta_Blattodea_Termitidae_Hospitalitermes	745	36828	88385	89585	6
8896	Insecta_Blattodea_Termitidae_Hospitalitermes_hospitalis	174	21498	29419	29819	2
8897	Insecta_Blattodea_Termitidae_Hospitalitermes_medioflavus	1026	14629	14751	14951	1
8898	Insecta_Blattodea_Termitidae_Humutermes	0	0	14703	14903	1
8899	Insecta_Blattodea_Termitidae_Humutermes_krishnai	1306	14597	14703	14903	1
8900	Insecta_Blattodea_Termitidae_Hypotermes	0	0	14751	14951	1
8901	Insecta_Blattodea_Termitidae_Hypotermes_makhamensis	1027	14432	14751	14951	1
8902	Insecta_Blattodea_Termitidae_Inquilinitermes	946	13971	29502	29902	2
8903	Insecta_Blattodea_Termitidae_Inquilinitermes_inquilinus	1427	14751	14751	14951	1
8904	Insecta_Blattodea_Termitidae_Jugositermes	0	0	29862	30262	2
8905	Insecta_Blattodea_Termitidae_Jugositermes_tuberculatus	753	19054	29862	30262	2
8906	Insecta_Blattodea_Termitidae_Labiotermes	58	8212	60029	60829	4
8907	Insecta_Blattodea_Termitidae_Labiotermes_labralis	1278	29969	30527	30927	2
8908	Insecta_Blattodea_Termitidae_Labritermes	0	0	14738	14938	1
8909	Insecta_Blattodea_Termitidae_Labritermes_buttelreepeni	1577	14738	14738	14938	1
8910	Insecta_Blattodea_Termitidae_Leptomyxotermes	0	0	15063	15263	1
8911	Insecta_Blattodea_Termitidae_Leptomyxotermes_doriae	1699	15063	15063	15263	1
8912	Insecta_Blattodea_Termitidae_Leucopitermes	0	0	14751	14951	1
8913	Insecta_Blattodea_Termitidae_Leucopitermes_leucops	1338	14713	14751	14951	1
8914	Insecta_Blattodea_Termitidae_Longustitermes	0	0	14751	14951	1
8915	Insecta_Blattodea_Termitidae_Longustitermes_manni	1065	12986	14751	14951	1
8916	Insecta_Blattodea_Termitidae_Lophotermes	0	0	14751	14951	1
8917	Insecta_Blattodea_Termitidae_Lophotermes_septentrionalis	1021	13008	14751	14951	1
8918	Insecta_Blattodea_Termitidae_Macrognathotermes	0	0	16131	16331	1
8919	Insecta_Blattodea_Termitidae_Macrognathotermes_errator	639	13131	16131	16331	1
8920	Insecta_Blattodea_Termitidae_Macrotermes	2852	56911	255836	259236	17
8921	Insecta_Blattodea_Termitidae_Macrotermes_annandalei	124	12966	29927	30327	2
8922	Insecta_Blattodea_Termitidae_Macrotermes_barneyi	1111	15465	15741	15941	1
8923	Insecta_Blattodea_Termitidae_Macrotermes_carbonarius	1189	29366	29366	29766	2
8924	Insecta_Blattodea_Termitidae_Macrotermes_falciger	782	14194	14751	14951	1
8925	Insecta_Blattodea_Termitidae_Macrotermes_gilvus	573	25812	29502	29902	2
8926	Insecta_Blattodea_Termitidae_Macrotermes_malaccensis	1082	13041	14750	14950	1
8927	Insecta_Blattodea_Termitidae_Macrotermes_muelleri	1345	14652	14751	14951	1
8928	Insecta_Blattodea_Termitidae_Macrotermes_natalensis	819	15081	16126	16326	1
8929	Insecta_Blattodea_Termitidae_Macrotermes_subhyalinus	342	23428	30903	31303	2
8930	Insecta_Blattodea_Termitidae_Macrotermes_vitrialatus	1293	14675	14751	14951	1
8931	Insecta_Blattodea_Termitidae_Macrotermes_yunnanensis	549	12963	15766	15966	1
8932	Insecta_Blattodea_Termitidae_Microcerotermes	1239	185777	487718	494318	33
8933	Insecta_Blattodea_Termitidae_Microcerotermes_baluchistanicus	1128	14532	14751	14951	1
8934	Insecta_Blattodea_Termitidae_Microcerotermes_biroi	1206	15738	15738	15938	1
8935	Insecta_Blattodea_Termitidae_Microcerotermes_crassus	682	68121	73755	74755	5
8936	Insecta_Blattodea_Termitidae_Microcerotermes_fuscotibialis	101	75	29502	29902	2
8937	Insecta_Blattodea_Termitidae_Microcerotermes_fuscotibialis_cluster 1	1150	14545	14751	14951	1
8938	Insecta_Blattodea_Termitidae_Microcerotermes_fuscotibialis_cluster 2	1188	14679	14751	14951	1
8939	Insecta_Blattodea_Termitidae_Microcerotermes_havilandi	158	18098	29502	29902	2
8940	Insecta_Blattodea_Termitidae_Microcerotermes_nervosus	951	14226	14746	14946	1
8941	Insecta_Blattodea_Termitidae_Microcerotermes_newmani	985	14370	14751	14951	1
8942	Insecta_Blattodea_Termitidae_Microcerotermes_parvus	1100	28626	29465	29865	2
8943	Insecta_Blattodea_Termitidae_Microcerotermes_progrediens	1039	13124	14751	14951	1
8944	Insecta_Blattodea_Termitidae_Microcerotermes_serrula	1170	14687	14751	14951	1
8945	Insecta_Blattodea_Termitidae_Microtermes	2204	124998	221217	224217	15
8946	Insecta_Blattodea_Termitidae_Microtermes_obesi	42	386	44205	44805	3
8947	Insecta_Blattodea_Termitidae_Microtermes_obesi_cluster 1	632	10222	14708	14908	1
8948	Insecta_Blattodea_Termitidae_Microtermes_obesi_cluster 2	877	27814	29497	29897	2
8949	Insecta_Blattodea_Termitidae_Mirocapritermes	573	21147	44253	44853	3
8950	Insecta_Blattodea_Termitidae_Mirocapritermes_connectens	618	13057	14751	14951	1
8951	Insecta_Blattodea_Termitidae_Nasutitermes	3263	105424	534313	541513	36
8952	Insecta_Blattodea_Termitidae_Nasutitermes_arborum	1028	14402	14751	14951	1
8953	Insecta_Blattodea_Termitidae_Nasutitermes_banksi	1132	14405	14750	14950	1
8954	Insecta_Blattodea_Termitidae_Nasutitermes_bikpelanus	1321	15494	15629	15829	1
8955	Insecta_Blattodea_Termitidae_Nasutitermes_corniger	1075	15148	15923	16123	1
8956	Insecta_Blattodea_Termitidae_Nasutitermes_diabolus	1051	14565	14750	14950	1
8957	Insecta_Blattodea_Termitidae_Nasutitermes_exitiosus	674	27337	29502	29902	2
8958	Insecta_Blattodea_Termitidae_Nasutitermes_graveolus	862	12460	14751	14951	1
8959	Insecta_Blattodea_Termitidae_Nasutitermes_latifrons	848	12816	14751	14951	1
8960	Insecta_Blattodea_Termitidae_Nasutitermes_longipennis	568	9843	14751	14951	1
8961	Insecta_Blattodea_Termitidae_Nasutitermes_longirostris	1097	44034	44253	44853	3
8962	Insecta_Blattodea_Termitidae_Nasutitermes_lujae	1192	14608	14751	14951	1
8963	Insecta_Blattodea_Termitidae_Nasutitermes_macrocephalus	1100	14537	14751	14951	1
8964	Insecta_Blattodea_Termitidae_Nasutitermes_matangensis	2472	101711	103256	104656	7
8965	Insecta_Blattodea_Termitidae_Nasutitermes_neoparvus	1118	14651	14751	14951	1
8966	Insecta_Blattodea_Termitidae_Nasutitermes_octopilis	1270	14596	14735	14935	1
8967	Insecta_Blattodea_Termitidae_Nasutitermes_perparvus	1075	14841	15113	15313	1
8968	Insecta_Blattodea_Termitidae_Nasutitermes_similis	1066	14229	14751	14951	1
8969	Insecta_Blattodea_Termitidae_Nasutitermes_triodiae	999	15002	15650	15850	1
8970	Insecta_Blattodea_Termitidae_Neocapritermes	1405	15176	75463	76463	5
8971	Insecta_Blattodea_Termitidae_Neocapritermes_angusticeps	1099	14514	14751	14951	1
8972	Insecta_Blattodea_Termitidae_Neocapritermes_araguaia	1141	14824	15063	15263	1
8973	Insecta_Blattodea_Termitidae_Neocapritermes_taracua	1237	30505	30898	31298	2
8974	Insecta_Blattodea_Termitidae_Noditermes	0	0	14751	14951	1
8975	Insecta_Blattodea_Termitidae_Noditermes_cristifrons	1428	14684	14751	14951	1
8976	Insecta_Blattodea_Termitidae_Occasitermes	0	0	14751	14951	1
8977	Insecta_Blattodea_Termitidae_Occasitermes_occasus	983	12658	14751	14951	1
8978	Insecta_Blattodea_Termitidae_Odontotermes	2352	136764	295837	299837	20
8979	Insecta_Blattodea_Termitidae_Odontotermes_formosanus	1013	14855	15569	15769	1
8980	Insecta_Blattodea_Termitidae_Odontotermes_hainanensis	960	14472	14751	14951	1
8981	Insecta_Blattodea_Termitidae_Odontotermes_javanicus	781	14103	14751	14951	1
8982	Insecta_Blattodea_Termitidae_Odontotermes_longignathus	1028	14605	14751	14951	1
8983	Insecta_Blattodea_Termitidae_Odontotermes_mathuri	481	12045	14751	14951	1
8984	Insecta_Blattodea_Termitidae_Odontotermes_minutus	543	12590	14751	14951	1
8985	Insecta_Blattodea_Termitidae_Odontotermes_obesus	982	42106	44252	44852	3
8986	Insecta_Blattodea_Termitidae_Odontotermes_pauperans	1009	14330	14751	14951	1
8987	Insecta_Blattodea_Termitidae_Ophiotermes	126	236	29502	29902	2
8988	Insecta_Blattodea_Termitidae_Ophiotermes_grandilabius	1344	14595	14751	14951	1
8989	Insecta_Blattodea_Termitidae_Ophiotermes_mirandus	1361	14364	14751	14951	1
8990	Insecta_Blattodea_Termitidae_Oriensubulitermes	0	0	44253	44853	3
8991	Insecta_Blattodea_Termitidae_Oriensubulitermes_inanis	928	39543	44253	44853	3
8992	Insecta_Blattodea_Termitidae_Orientotermes	0	0	14751	14951	1
8993	Insecta_Blattodea_Termitidae_Orientotermes_emersoni	1576	14751	14751	14951	1
8994	Insecta_Blattodea_Termitidae_Orthognathotermes	0	0	15514	15714	1
8995	Insecta_Blattodea_Termitidae_Orthognathotermes_aduncus	1621	15164	15514	15714	1
8996	Insecta_Blattodea_Termitidae_Orthotermes	134	56	29445	29845	2
8997	Insecta_Blattodea_Termitidae_Orthotermes_depressifrons	1262	14732	14750	14950	1
8998	Insecta_Blattodea_Termitidae_Orthotermes_mansuetus	1233	14582	14695	14895	1
8999	Insecta_Blattodea_Termitidae_Patawatermes	1550	15247	59054	59854	4
9000	Insecta_Blattodea_Termitidae_Patawatermes_nigripunctatus	1117	28496	29552	29952	2
9001	Insecta_Blattodea_Termitidae_Patawatermes_turricola	1141	14229	14751	14951	1
9002	Insecta_Blattodea_Termitidae_Pericapritermes	344	35853	102920	104320	7
9003	Insecta_Blattodea_Termitidae_Pericapritermes_dolichocephalus	529	24660	29472	29872	2
9004	Insecta_Blattodea_Termitidae_Pericapritermes_nigerianus	1394	14684	14731	14931	1
9005	Insecta_Blattodea_Termitidae_Planicapritermes	0	0	14703	14903	1
9006	Insecta_Blattodea_Termitidae_Planicapritermes_planiceps	1221	14657	14703	14903	1
9007	Insecta_Blattodea_Termitidae_Postsubulitermes	0	0	29364	29764	2
9008	Insecta_Blattodea_Termitidae_Postsubulitermes_parviconstrictus	1059	28942	29364	29764	2
9009	Insecta_Blattodea_Termitidae_Proboscitermes	0	0	14750	14950	1
9010	Insecta_Blattodea_Termitidae_Proboscitermes_tubuliferus	1353	14750	14750	14950	1
9011	Insecta_Blattodea_Termitidae_Procapritermes	95	10286	58843	59643	4
9012	Insecta_Blattodea_Termitidae_Procapritermes_martyni	1304	14748	14751	14951	1
9013	Insecta_Blattodea_Termitidae_Procubitermes	0	0	14751	14951	1
9014	Insecta_Blattodea_Termitidae_Procubitermes_undulans	1456	14751	14751	14951	1
9015	Insecta_Blattodea_Termitidae_Prohamitermes	0	0	29502	29902	2
9016	Insecta_Blattodea_Termitidae_Prohamitermes_mirabilis	304	24277	29502	29902	2
9017	Insecta_Blattodea_Termitidae_Promirotermes	1559	15606	44518	45118	3
9018	Insecta_Blattodea_Termitidae_Promirotermes_pygmaeus	1315	14588	14751	14951	1
9019	Insecta_Blattodea_Termitidae_Promirotermes_redundans	896	14324	15016	15216	1
9020	Insecta_Blattodea_Termitidae_Protermes	0	0	14750	14950	1
9021	Insecta_Blattodea_Termitidae_Protermes_prorepens	1560	14750	14750	14950	1
9022	Insecta_Blattodea_Termitidae_Pseudacanthotermes	117	1373	29502	29902	2
9023	Insecta_Blattodea_Termitidae_Pseudacanthotermes_militaris	1228	14751	14751	14951	1
9024	Insecta_Blattodea_Termitidae_Pseudacanthotermes_spiniger	1134	13162	14751	14951	1
9025	Insecta_Blattodea_Termitidae_Rubeotermes	0	0	14699	14899	1
9026	Insecta_Blattodea_Termitidae_Rubeotermes_jheringi	1341	14648	14699	14899	1
9027	Insecta_Blattodea_Termitidae_Ruptitermes	2	0	29350	29750	2
9028	Insecta_Blattodea_Termitidae_Ruptitermes_arboreus	1259	13021	14647	14847	1
9029	Insecta_Blattodea_Termitidae_Ruptitermes_xanthochiton	1309	14500	14703	14903	1
9030	Insecta_Blattodea_Termitidae_Silvestritermes	0	0	29497	29897	2
9031	Insecta_Blattodea_Termitidae_Silvestritermes_heyeri	794	29334	29497	29897	2
9032	Insecta_Blattodea_Termitidae_Sinocapritermes	1267	14985	29353	29753	2
9033	Insecta_Blattodea_Termitidae_Sinocapritermes_mushae	969	14362	14678	14878	1
9034	Insecta_Blattodea_Termitidae_Sphaerotermes	1630	14921	45384	45984	3
9035	Insecta_Blattodea_Termitidae_Sphaerotermes_sphaerothorax	1088	29909	30463	30863	2
9036	Insecta_Blattodea_Termitidae_Spinitermes	1423	15096	29502	29902	2
9037	Insecta_Blattodea_Termitidae_Spinitermes_trispinosus	1145	14344	14751	14951	1
9038	Insecta_Blattodea_Termitidae_Subulitermes	1232	14642	14751	14951	1
9039	Insecta_Blattodea_Termitidae_Synacanthotermes	850	7884	14652	14852	1
9040	Insecta_Blattodea_Termitidae_Syntermes	0	0	14746	14946	1
9041	Insecta_Blattodea_Termitidae_Syntermes_spinosus	1461	14731	14746	14946	1
9042	Insecta_Blattodea_Termitidae_Termes	1615	17341	207914	210714	14
9043	Insecta_Blattodea_Termitidae_Termes_comis	1094	14534	14751	14951	1
9044	Insecta_Blattodea_Termitidae_Termes_fatalis	1007	68287	73709	74709	5
9045	Insecta_Blattodea_Termitidae_Termes_group	588	12812	14751	14951	1
9046	Insecta_Blattodea_Termitidae_Termes_hospes	1221	44511	45764	46364	3
9047	Insecta_Blattodea_Termitidae_Termes_rostratus	803	41089	44188	44788	3
9048	Insecta_Blattodea_Termitidae_Tetimatermes	1121	13639	14595	14795	1
9049	Insecta_Blattodea_Termitidae_Thoracotermes	0	0	14751	14951	1
9050	Insecta_Blattodea_Termitidae_Thoracotermes_macrothorax	1470	14654	14751	14951	1
9051	Insecta_Blattodea_Termitidae_Trichotermes	0	0	14751	14951	1
9052	Insecta_Blattodea_Termitidae_Trichotermes_ducis	765	9456	14751	14951	1
9053	Insecta_Blattodea_Termitidae_Trinervitermes	175	16915	29502	29902	2
9054	Insecta_Blattodea_Termitidae_Tuberculitermes	0	0	14751	14951	1
9055	Insecta_Blattodea_Termitidae_Tuberculitermes_bycanistes	1283	13227	14751	14951	1
9056	Insecta_Blattodea_Termitidae_Tumulitermes	66	6153	59004	59804	4
9057	Insecta_Blattodea_Termitidae_Tumulitermes_pastinator	922	14150	14751	14951	1
9058	Insecta_Blattodea_Termitidae_Tumulitermes_recalvus	1106	14279	14751	14951	1
9059	Insecta_Blattodea_Termopsidae	14	0	61303	62103	4
9060	Insecta_Blattodea_Termopsidae_Hodotermopsis	0	0	14934	15134	1
9061	Insecta_Blattodea_Termopsidae_Hodotermopsis_sjostedti	1983	14726	14934	15134	1
9062	Insecta_Blattodea_Termopsidae_Porotermes	0	0	15840	16040	1
9063	Insecta_Blattodea_Termopsidae_Porotermes_adamsoni	2192	15840	15840	16040	1
9064	Insecta_Blattodea_Termopsidae_Zootermopsis	279	42	30529	30929	2
9065	Insecta_Blattodea_Termopsidae_Zootermopsis_angusticollis	1734	15279	15284	15484	1
9066	Insecta_Blattodea_Termopsidae_Zootermopsis_nevadensis	1758	15208	15245	15445	1
9067	Insecta_Coleoptera	42209	1386272	13134251	13299851	828
9068	Insecta_Coleoptera_Aderidae	1589	12314	12314	12514	1
9069	Insecta_Coleoptera_Amphizoidae	0	0	14918	15118	1
9070	Insecta_Coleoptera_Amphizoidae_Amphizoa	0	0	14918	15118	1
9071	Insecta_Coleoptera_Amphizoidae_Amphizoa_insolens	1083	10260	14918	15118	1
9072	Insecta_Coleoptera_Anaspis	1881	14079	14079	14279	1
9073	Insecta_Coleoptera_Anobiidae	17	0	122250	123850	8
9074	Insecta_Coleoptera_Anobiidae_Anobiidae	2058	18272	18272	18472	1
9075	Insecta_Coleoptera_Anobiidae_Anobiinae	1556	12587	12587	12787	1
9076	Insecta_Coleoptera_Anobiidae_Gastrallus	0	0	15162	15362	1
9077	Insecta_Coleoptera_Anobiidae_Gastrallus_laevigatus	1845	15162	15162	15362	1
9078	Insecta_Coleoptera_Anobiidae_Lasioderma	13	0	45980	46580	3
9079	Insecta_Coleoptera_Anobiidae_Lasioderma_redtenbacheri	1780	14843	14843	15043	1
9080	Insecta_Coleoptera_Anobiidae_Lasioderma_serricorne	1650	31021	31137	31537	2
9081	Insecta_Coleoptera_Anobiidae_Stegobium	0	0	30249	30649	2
9082	Insecta_Coleoptera_Anobiidae_Stegobium_paniceum	1709	29926	30249	30649	2
9083	Insecta_Coleoptera_Anthicidae	0	0	15398	15598	1
9084	Insecta_Coleoptera_Anthicidae_Stricticollis	0	0	15398	15598	1
9085	Insecta_Coleoptera_Anthicidae_Stricticollis_tobias	1969	15398	15398	15598	1
9086	Insecta_Coleoptera_Anthribidae	2	0	52353	53153	4
9087	Insecta_Coleoptera_Anthribidae_Chirotenon	0	0	12052	12252	1
9088	Insecta_Coleoptera_Anthribidae_Chirotenon_longimanus	1615	12052	12052	12252	1
9089	Insecta_Coleoptera_Anthribidae_Platystomos	0	0	16068	16268	1
9090	Insecta_Coleoptera_Anthribidae_Platystomos_albinus	2120	16068	16068	16268	1
9091	Insecta_Coleoptera_Anthribidae_Urodontus	1628	12123	24233	24633	2
9092	Insecta_Coleoptera_Anthribidae_Urodontus_glabratus	1586	12110	12110	12310	1
9093	Insecta_Coleoptera_Aspidytidae	0	0	14058	14258	1
9094	Insecta_Coleoptera_Aspidytidae_Aspidytes	0	0	14058	14258	1
9095	Insecta_Coleoptera_Aspidytidae_Aspidytes_niobe	1141	13712	14058	14258	1
9096	Insecta_Coleoptera_Bostrichidae	6	0	60812	61612	4
9097	Insecta_Coleoptera_Bostrichidae_Apatides	0	0	15972	16172	1
9098	Insecta_Coleoptera_Bostrichidae_Apatides_fortis	2296	15972	15972	16172	1
9099	Insecta_Coleoptera_Bostrichidae_Dinoderus	0	0	15031	15231	1
9100	Insecta_Coleoptera_Bostrichidae_Dinoderus_minutus	2002	15031	15031	15231	1
